,text,intent
19070,colpisci questa palla usando la chiave ,Throw
19071,lancia la chiave contro questa palla ,Throw
19072,scaglia la chiave contro questa palla ,Throw
19073,scaraventa la chiave contro questa palla ,Throw
19074,puoi colpire questa palla ,Throw
19075,puoi colpire questa palla con la chiave ,Throw
19076,puoi colpire questa palla usando la chiave ,Throw
19077,puoi lanciare la chiave contro questa palla ,Throw
19078,puoi scagliare la chiave contro questa palla ,Throw
19079,puoi scaraventare la chiave contro questa palla ,Throw
19080,potresti colpire questa palla ,Throw
19081,potresti colpire questa palla con la chiave ,Throw
19082,potresti colpire questa palla usando la chiave ,Throw
19083,potresti lanciare la chiave contro questa palla ,Throw
19084,potresti scagliare la chiave contro questa palla ,Throw
19085,potresti scaraventare la chiave contro questa palla ,Throw
19086,colpiresti questa palla ,Throw
19087,lanceresti la chiave contro questa palla ,Throw
19088,scaglieresti la chiave contro questa palla ,Throw
19089,scaraventeresti la chiave contro questa palla ,Throw
19090,colpisci quella palla ,Throw
19091,colpisci quella palla con la chiave ,Throw
19092,colpisci quella palla usando la chiave ,Throw
19093,lancia la chiave contro quella palla ,Throw
19094,scaglia la chiave contro quella palla ,Throw
19095,scaraventa la chiave contro quella palla ,Throw
19096,puoi colpire quella palla ,Throw
19097,puoi colpire quella palla con la chiave ,Throw
19098,puoi colpire quella palla usando la chiave ,Throw
19099,puoi lanciare la chiave contro quella palla ,Throw
19100,puoi scagliare la chiave contro quella palla ,Throw
19101,puoi scaraventare la chiave contro quella palla ,Throw
19102,potresti colpire quella palla ,Throw
19103,potresti colpire quella palla con la chiave ,Throw
19104,potresti colpire quella palla usando la chiave ,Throw
19105,potresti lanciare la chiave contro quella palla ,Throw
19106,potresti scagliare la chiave contro quella palla ,Throw
19107,potresti scaraventare la chiave contro quella palla ,Throw
19108,colpiresti quella palla ,Throw
19109,lanceresti la chiave contro quella palla ,Throw
19110,scaglieresti la chiave contro quella palla ,Throw
19111,scaraventeresti la chiave contro quella palla ,Throw
19112,colpisci la palla ,Throw
19113,colpisci la palla con la chiave ,Throw
19114,colpisci la palla usando la chiave ,Throw
19115,lancia la chiave contro la palla ,Throw
19116,scaglia la chiave contro la palla ,Throw
19117,scaraventa la chiave contro la palla ,Throw
19118,puoi colpire la palla ,Throw
19119,puoi colpire la palla con la chiave ,Throw
19120,puoi colpire la palla usando la chiave ,Throw
19121,puoi lanciare la chiave contro la palla ,Throw
19122,puoi scagliare la chiave contro la palla ,Throw
19123,puoi scaraventare la chiave contro la palla ,Throw
19124,potresti colpire la palla ,Throw
19125,potresti colpire la palla con la chiave ,Throw
19126,potresti colpire la palla usando la chiave ,Throw
19127,potresti lanciare la chiave contro la palla ,Throw
19128,potresti scagliare la chiave contro la palla ,Throw
19129,potresti scaraventare la chiave contro la palla ,Throw
19130,colpiresti la palla ,Throw
19131,lanceresti la chiave contro la palla ,Throw
19132,scaglieresti la chiave contro la palla ,Throw
19133,scaraventeresti la chiave contro la palla ,Throw
19134,colpisci questa sfera ,Throw
19135,colpisci questa sfera con la chiave ,Throw
19136,colpisci questa sfera usando la chiave ,Throw
19137,lancia la chiave contro questa sfera ,Throw
19138,scaglia la chiave contro questa sfera ,Throw
19139,scaraventa la chiave contro questa sfera ,Throw
19140,puoi colpire questa sfera ,Throw
19141,puoi colpire questa sfera con la chiave ,Throw
19142,puoi colpire questa sfera usando la chiave ,Throw
19143,puoi lanciare la chiave contro questa sfera ,Throw
19144,puoi scagliare la chiave contro questa sfera ,Throw
19145,puoi scaraventare la chiave contro questa sfera ,Throw
19146,potresti colpire questa sfera ,Throw
19147,potresti colpire questa sfera con la chiave ,Throw
19148,potresti colpire questa sfera usando la chiave ,Throw
19149,potresti lanciare la chiave contro questa sfera ,Throw
19150,potresti scagliare la chiave contro questa sfera ,Throw
19151,potresti scaraventare la chiave contro questa sfera ,Throw
19152,colpiresti questa sfera ,Throw
19153,lanceresti la chiave contro questa sfera ,Throw
19154,scaglieresti la chiave contro questa sfera ,Throw
19155,scaraventeresti la chiave contro questa sfera ,Throw
19156,colpisci quella sfera ,Throw
19157,colpisci quella sfera con la chiave ,Throw
19158,colpisci quella sfera usando la chiave ,Throw
19159,lancia la chiave contro quella sfera ,Throw
19160,scaglia la chiave contro quella sfera ,Throw
19161,scaraventa la chiave contro quella sfera ,Throw
19162,puoi colpire quella sfera ,Throw
19163,puoi colpire quella sfera con la chiave ,Throw
19164,puoi colpire quella sfera usando la chiave ,Throw
19165,puoi lanciare la chiave contro quella sfera ,Throw
19166,puoi scagliare la chiave contro quella sfera ,Throw
19167,puoi scaraventare la chiave contro quella sfera ,Throw
19168,potresti colpire quella sfera ,Throw
19169,potresti colpire quella sfera con la chiave ,Throw
19170,potresti colpire quella sfera usando la chiave ,Throw
19171,potresti lanciare la chiave contro quella sfera ,Throw
19172,potresti scagliare la chiave contro quella sfera ,Throw
19173,potresti scaraventare la chiave contro quella sfera ,Throw
19174,colpiresti quella sfera ,Throw
19175,lanceresti la chiave contro quella sfera ,Throw
19176,scaglieresti la chiave contro quella sfera ,Throw
19177,scaraventeresti la chiave contro quella sfera ,Throw
19178,colpisci la sfera ,Throw
19179,colpisci la sfera con la chiave ,Throw
19180,colpisci la sfera usando la chiave ,Throw
19181,lancia la chiave contro la sfera ,Throw
19182,scaglia la chiave contro la sfera ,Throw
19183,scaraventa la chiave contro la sfera ,Throw
19184,puoi colpire la sfera ,Throw
19185,puoi colpire la sfera con la chiave ,Throw
19186,puoi colpire la sfera usando la chiave ,Throw
19187,puoi lanciare la chiave contro la sfera ,Throw
19188,puoi scagliare la chiave contro la sfera ,Throw
19189,puoi scaraventare la chiave contro la sfera ,Throw
19190,potresti colpire la sfera ,Throw
19191,potresti colpire la sfera con la chiave ,Throw
19192,potresti colpire la sfera usando la chiave ,Throw
19193,potresti lanciare la chiave contro la sfera ,Throw
19194,potresti scagliare la chiave contro la sfera ,Throw
19195,potresti scaraventare la chiave contro la sfera ,Throw
19196,colpiresti la sfera ,Throw
19197,lanceresti la chiave contro la sfera ,Throw
19198,scaglieresti la chiave contro la sfera ,Throw
19199,scaraventeresti la chiave contro la sfera ,Throw
19200,colpisci questo pallone ,Throw
19201,colpisci questo pallone con la chiave ,Throw
19202,colpisci questo pallone usando la chiave ,Throw
19203,lancia la chiave contro questo pallone ,Throw
19204,scaglia la chiave contro questo pallone ,Throw
19205,scaraventa la chiave contro questo pallone ,Throw
19206,puoi colpire questo pallone ,Throw
19207,puoi colpire questo pallone con la chiave ,Throw
19208,puoi colpire questo pallone usando la chiave ,Throw
19209,puoi lanciare la chiave contro questo pallone ,Throw
19210,puoi scagliare la chiave contro questo pallone ,Throw
19211,puoi scaraventare la chiave contro questo pallone ,Throw
19212,potresti colpire questo pallone ,Throw
19213,potresti colpire questo pallone con la chiave ,Throw
19214,potresti colpire questo pallone usando la chiave ,Throw
19215,potresti lanciare la chiave contro questo pallone ,Throw
19216,potresti scagliare la chiave contro questo pallone ,Throw
19217,potresti scaraventare la chiave contro questo pallone ,Throw
19218,colpiresti questo pallone ,Throw
19219,lanceresti la chiave contro questo pallone ,Throw
19220,scaglieresti la chiave contro questo pallone ,Throw
19221,scaraventeresti la chiave contro questo pallone ,Throw
19222,colpisci quel pallone ,Throw
19223,colpisci quel pallone con la chiave ,Throw
19224,colpisci quel pallone usando la chiave ,Throw
19225,lancia la chiave contro quel pallone ,Throw
19226,scaglia la chiave contro quel pallone ,Throw
19227,scaraventa la chiave contro quel pallone ,Throw
19228,puoi colpire quel pallone ,Throw
19229,puoi colpire quel pallone con la chiave ,Throw
19230,puoi colpire quel pallone usando la chiave ,Throw
19231,puoi lanciare la chiave contro quel pallone ,Throw
19232,puoi scagliare la chiave contro quel pallone ,Throw
19233,puoi scaraventare la chiave contro quel pallone ,Throw
19234,potresti colpire quel pallone ,Throw
19235,potresti colpire quel pallone con la chiave ,Throw
19236,potresti colpire quel pallone usando la chiave ,Throw
19237,potresti lanciare la chiave contro quel pallone ,Throw
19238,potresti scagliare la chiave contro quel pallone ,Throw
19239,potresti scaraventare la chiave contro quel pallone ,Throw
19240,colpiresti quel pallone ,Throw
19241,lanceresti la chiave contro quel pallone ,Throw
19242,scaglieresti la chiave contro quel pallone ,Throw
19243,scaraventeresti la chiave contro quel pallone ,Throw
19244,colpisci il pallone ,Throw
19245,colpisci il pallone con la chiave ,Throw
19246,colpisci il pallone usando la chiave ,Throw
19247,lancia la chiave contro il pallone ,Throw
19248,scaglia la chiave contro il pallone ,Throw
19249,scaraventa la chiave contro il pallone ,Throw
19250,puoi colpire il pallone ,Throw
19251,puoi colpire il pallone con la chiave ,Throw
19252,puoi colpire il pallone usando la chiave ,Throw
19253,puoi lanciare la chiave contro il pallone ,Throw
19254,puoi scagliare la chiave contro il pallone ,Throw
19255,puoi scaraventare la chiave contro il pallone ,Throw
19256,potresti colpire il pallone ,Throw
19257,potresti colpire il pallone con la chiave ,Throw
19258,potresti colpire il pallone usando la chiave ,Throw
19259,potresti lanciare la chiave contro il pallone ,Throw
19260,potresti scagliare la chiave contro il pallone ,Throw
19261,potresti scaraventare la chiave contro il pallone ,Throw
19262,colpiresti il pallone ,Throw
19263,lanceresti la chiave contro il pallone ,Throw
19264,scaglieresti la chiave contro il pallone ,Throw
19265,scaraventeresti la chiave contro il pallone ,Throw
19266,colpisci questa chiave ,Throw
19267,colpisci questa chiave con la chiave ,Throw
19268,colpisci questa chiave usando la chiave ,Throw
19269,lancia la chiave contro questa chiave ,Throw
19270,scaglia la chiave contro questa chiave ,Throw
19271,scaraventa la chiave contro questa chiave ,Throw
19272,puoi colpire questa chiave ,Throw
19273,puoi colpire questa chiave con la chiave ,Throw
19274,puoi colpire questa chiave usando la chiave ,Throw
19275,puoi lanciare la chiave contro questa chiave ,Throw
19276,puoi scagliare la chiave contro questa chiave ,Throw
19277,puoi scaraventare la chiave contro questa chiave ,Throw
19278,potresti colpire questa chiave ,Throw
19279,potresti colpire questa chiave con la chiave ,Throw
19280,potresti colpire questa chiave usando la chiave ,Throw
19281,potresti lanciare la chiave contro questa chiave ,Throw
19282,potresti scagliare la chiave contro questa chiave ,Throw
19283,potresti scaraventare la chiave contro questa chiave ,Throw
19284,colpiresti questa chiave ,Throw
19285,lanceresti la chiave contro questa chiave ,Throw
19286,scaglieresti la chiave contro questa chiave ,Throw
19287,scaraventeresti la chiave contro questa chiave ,Throw
19288,colpisci quella chiave ,Throw
19289,colpisci quella chiave con la chiave ,Throw
19290,colpisci quella chiave usando la chiave ,Throw
19291,lancia la chiave contro quella chiave ,Throw
19292,scaglia la chiave contro quella chiave ,Throw
19293,scaraventa la chiave contro quella chiave ,Throw
19294,puoi colpire quella chiave ,Throw
19295,puoi colpire quella chiave con la chiave ,Throw
19296,puoi colpire quella chiave usando la chiave ,Throw
19297,puoi lanciare la chiave contro quella chiave ,Throw
19298,puoi scagliare la chiave contro quella chiave ,Throw
19299,puoi scaraventare la chiave contro quella chiave ,Throw
19300,potresti colpire quella chiave ,Throw
19301,potresti colpire quella chiave con la chiave ,Throw
19302,potresti colpire quella chiave usando la chiave ,Throw
19303,potresti lanciare la chiave contro quella chiave ,Throw
19304,potresti scagliare la chiave contro quella chiave ,Throw
19305,potresti scaraventare la chiave contro quella chiave ,Throw
19306,colpiresti quella chiave ,Throw
19307,lanceresti la chiave contro quella chiave ,Throw
19308,scaglieresti la chiave contro quella chiave ,Throw
19309,scaraventeresti la chiave contro quella chiave ,Throw
19310,colpisci la chiave ,Throw
19311,colpisci la chiave con la chiave ,Throw
19312,colpisci la chiave usando la chiave ,Throw
19313,lancia la chiave contro la chiave ,Throw
19314,scaglia la chiave contro la chiave ,Throw
19315,scaraventa la chiave contro la chiave ,Throw
19316,puoi colpire la chiave ,Throw
19317,puoi colpire la chiave con la chiave ,Throw
19318,puoi colpire la chiave usando la chiave ,Throw
19319,puoi lanciare la chiave contro la chiave ,Throw
19320,puoi scagliare la chiave contro la chiave ,Throw
19321,puoi scaraventare la chiave contro la chiave ,Throw
19322,potresti colpire la chiave ,Throw
19323,potresti colpire la chiave con la chiave ,Throw
19324,potresti colpire la chiave usando la chiave ,Throw
19325,potresti lanciare la chiave contro la chiave ,Throw
19326,potresti scagliare la chiave contro la chiave ,Throw
19327,potresti scaraventare la chiave contro la chiave ,Throw
19328,colpiresti la chiave ,Throw
19329,lanceresti la chiave contro la chiave ,Throw
19330,scaglieresti la chiave contro la chiave ,Throw
19331,scaraventeresti la chiave contro la chiave ,Throw
19332,colpisci queste chiavi ,Throw
19333,colpisci queste chiavi con la chiave ,Throw
19334,colpisci queste chiavi usando la chiave ,Throw
19335,lancia la chiave contro queste chiavi ,Throw
19336,scaglia la chiave contro queste chiavi ,Throw
19337,scaraventa la chiave contro queste chiavi ,Throw
19338,puoi colpire queste chiavi ,Throw
19339,puoi colpire queste chiavi con la chiave ,Throw
19340,puoi colpire queste chiavi usando la chiave ,Throw
19341,puoi lanciare la chiave contro queste chiavi ,Throw
19342,puoi scagliare la chiave contro queste chiavi ,Throw
