,sentence_idx,word,tag
14265,2470,chiavi,B-ToPick
14266,2471,raccogli,O
14267,2471,quelle,O
14268,2471,chiavi,B-ToPick
14269,2472,raccoglieresti,O
14270,2472,quelle,O
14271,2472,chiavi,B-ToPick
14272,2473,puoi,O
14273,2473,raccogliere,O
14274,2473,quelle,O
14275,2473,chiavi,B-ToPick
14276,2474,potresti,O
14277,2474,raccogliere,O
14278,2474,quelle,O
14279,2474,chiavi,B-ToPick
14280,2475,prendi,O
14281,2475,quelle,O
14282,2475,chiavi,B-ToPick
14283,2476,prenderesti,O
14284,2476,quelle,O
14285,2476,chiavi,B-ToPick
14286,2477,puoi,O
14287,2477,prendere,O
14288,2477,quelle,O
14289,2477,chiavi,B-ToPick
14290,2478,potresti,O
14291,2478,prendere,O
14292,2478,quelle,O
14293,2478,chiavi,B-ToPick
14294,2479,afferra,O
14295,2479,quelle,O
14296,2479,chiavi,B-ToPick
14297,2480,affereresti,O
14298,2480,quelle,O
14299,2480,chiavi,B-ToPick
14300,2481,puoi,O
14301,2481,afferrare,O
14302,2481,quelle,O
14303,2481,chiavi,B-ToPick
14304,2482,potresti,O
14305,2482,afferrare,O
14306,2482,quelle,O
14307,2482,chiavi,B-ToPick
14308,2483,agguanta,O
14309,2483,quelle,O
14310,2483,chiavi,B-ToPick
14311,2484,agguanteresti,O
14312,2484,quelle,O
14313,2484,chiavi,B-ToPick
14314,2485,puoi,O
14315,2485,agguantare,O
14316,2485,quelle,O
14317,2485,chiavi,B-ToPick
14318,2486,potresti,O
14319,2486,agguantare,O
14320,2486,quelle,O
14321,2486,chiavi,B-ToPick
14322,2487,raccogli,O
14323,2487,le,O
14324,2487,chiavi,B-ToPick
14325,2488,raccoglieresti,O
14326,2488,le,O
14327,2488,chiavi,B-ToPick
14328,2489,puoi,O
14329,2489,raccogliere,O
14330,2489,le,O
14331,2489,chiavi,B-ToPick
14332,2490,potresti,O
14333,2490,raccogliere,O
14334,2490,le,O
14335,2490,chiavi,B-ToPick
14336,2491,prendi,O
14337,2491,le,O
14338,2491,chiavi,B-ToPick
14339,2492,prenderesti,O
14340,2492,le,O
14341,2492,chiavi,B-ToPick
14342,2493,puoi,O
14343,2493,prendere,O
14344,2493,le,O
14345,2493,chiavi,B-ToPick
14346,2494,potresti,O
14347,2494,prendere,O
14348,2494,le,O
14349,2494,chiavi,B-ToPick
14350,2495,afferra,O
14351,2495,le,O
14352,2495,chiavi,B-ToPick
14353,2496,affereresti,O
14354,2496,le,O
14355,2496,chiavi,B-ToPick
14356,2497,puoi,O
14357,2497,afferrare,O
14358,2497,le,O
14359,2497,chiavi,B-ToPick
14360,2498,potresti,O
14361,2498,afferrare,O
14362,2498,le,O
14363,2498,chiavi,B-ToPick
14364,2499,agguanta,O
14365,2499,le,O
14366,2499,chiavi,B-ToPick
14367,2500,agguanteresti,O
14368,2500,le,O
14369,2500,chiavi,B-ToPick
14370,2501,puoi,O
14371,2501,agguantare,O
14372,2501,le,O
14373,2501,chiavi,B-ToPick
14374,2502,potresti,O
14375,2502,agguantare,O
14376,2502,le,O
14377,2502,chiavi,B-ToPick
14378,2503,raccogli,O
14379,2503,questo,O
14380,2503,ramo,B-ToPick
14381,2504,raccoglieresti,O
14382,2504,questo,O
14383,2504,ramo,B-ToPick
14384,2505,puoi,O
14385,2505,raccogliere,O
14386,2505,questo,O
14387,2505,ramo,B-ToPick
14388,2506,potresti,O
14389,2506,raccogliere,O
14390,2506,questo,O
14391,2506,ramo,B-ToPick
14392,2507,prendi,O
14393,2507,questo,O
14394,2507,ramo,B-ToPick
14395,2508,prenderesti,O
14396,2508,questo,O
14397,2508,ramo,B-ToPick
14398,2509,puoi,O
14399,2509,prendere,O
14400,2509,questo,O
14401,2509,ramo,B-ToPick
14402,2510,potresti,O
14403,2510,prendere,O
14404,2510,questo,O
14405,2510,ramo,B-ToPick
14406,2511,afferra,O
14407,2511,questo,O
14408,2511,ramo,B-ToPick
14409,2512,affereresti,O
14410,2512,questo,O
14411,2512,ramo,B-ToPick
14412,2513,puoi,O
14413,2513,afferrare,O
14414,2513,questo,O
14415,2513,ramo,B-ToPick
14416,2514,potresti,O
14417,2514,afferrare,O
14418,2514,questo,O
14419,2514,ramo,B-ToPick
14420,2515,agguanta,O
14421,2515,questo,O
14422,2515,ramo,B-ToPick
14423,2516,agguanteresti,O
14424,2516,questo,O
14425,2516,ramo,B-ToPick
14426,2517,puoi,O
14427,2517,agguantare,O
14428,2517,questo,O
14429,2517,ramo,B-ToPick
14430,2518,potresti,O
14431,2518,agguantare,O
14432,2518,questo,O
14433,2518,ramo,B-ToPick
14434,2519,raccogli,O
14435,2519,quel,O
14436,2519,ramo,B-ToPick
14437,2520,raccoglieresti,O
14438,2520,quel,O
14439,2520,ramo,B-ToPick
14440,2521,puoi,O
14441,2521,raccogliere,O
14442,2521,quel,O
14443,2521,ramo,B-ToPick
14444,2522,potresti,O
14445,2522,raccogliere,O
14446,2522,quel,O
14447,2522,ramo,B-ToPick
14448,2523,prendi,O
14449,2523,quel,O
14450,2523,ramo,B-ToPick
14451,2524,prenderesti,O
14452,2524,quel,O
14453,2524,ramo,B-ToPick
14454,2525,puoi,O
14455,2525,prendere,O
14456,2525,quel,O
14457,2525,ramo,B-ToPick
14458,2526,potresti,O
14459,2526,prendere,O
14460,2526,quel,O
14461,2526,ramo,B-ToPick
14462,2527,afferra,O
14463,2527,quel,O
14464,2527,ramo,B-ToPick
14465,2528,affereresti,O
14466,2528,quel,O
14467,2528,ramo,B-ToPick
14468,2529,puoi,O
14469,2529,afferrare,O
14470,2529,quel,O
14471,2529,ramo,B-ToPick
14472,2530,potresti,O
14473,2530,afferrare,O
14474,2530,quel,O
14475,2530,ramo,B-ToPick
14476,2531,agguanta,O
14477,2531,quel,O
14478,2531,ramo,B-ToPick
14479,2532,agguanteresti,O
14480,2532,quel,O
14481,2532,ramo,B-ToPick
14482,2533,puoi,O
14483,2533,agguantare,O
14484,2533,quel,O
14485,2533,ramo,B-ToPick
14486,2534,potresti,O
14487,2534,agguantare,O
14488,2534,quel,O
14489,2534,ramo,B-ToPick
14490,2535,raccogli,O
14491,2535,il,O
14492,2535,ramo,B-ToPick
14493,2536,raccoglieresti,O
14494,2536,il,O
14495,2536,ramo,B-ToPick
14496,2537,puoi,O
14497,2537,raccogliere,O
14498,2537,il,O
14499,2537,ramo,B-ToPick
14500,2538,potresti,O
14501,2538,raccogliere,O
14502,2538,il,O
14503,2538,ramo,B-ToPick
14504,2539,prendi,O
14505,2539,il,O
14506,2539,ramo,B-ToPick
14507,2540,prenderesti,O
14508,2540,il,O
14509,2540,ramo,B-ToPick
14510,2541,puoi,O
14511,2541,prendere,O
14512,2541,il,O
14513,2541,ramo,B-ToPick
14514,2542,potresti,O
14515,2542,prendere,O
14516,2542,il,O
14517,2542,ramo,B-ToPick
14518,2543,afferra,O
14519,2543,il,O
14520,2543,ramo,B-ToPick
14521,2544,affereresti,O
14522,2544,il,O
14523,2544,ramo,B-ToPick
14524,2545,puoi,O
14525,2545,afferrare,O
14526,2545,il,O
14527,2545,ramo,B-ToPick
14528,2546,potresti,O
14529,2546,afferrare,O
14530,2546,il,O
14531,2546,ramo,B-ToPick
14532,2547,agguanta,O
14533,2547,il,O
14534,2547,ramo,B-ToPick
14535,2548,agguanteresti,O
14536,2548,il,O
14537,2548,ramo,B-ToPick
14538,2549,puoi,O
14539,2549,agguantare,O
14540,2549,il,O
14541,2549,ramo,B-ToPick
14542,2550,potresti,O
14543,2550,agguantare,O
14544,2550,il,O
14545,2550,ramo,B-ToPick
14546,2551,raccogli,O
14547,2551,questo,O
14548,2551,ramoscello,B-ToPick
14549,2552,raccoglieresti,O
14550,2552,questo,O
14551,2552,ramoscello,B-ToPick
14552,2553,puoi,O
14553,2553,raccogliere,O
14554,2553,questo,O
14555,2553,ramoscello,B-ToPick
14556,2554,potresti,O
14557,2554,raccogliere,O
14558,2554,questo,O
14559,2554,ramoscello,B-ToPick
14560,2555,prendi,O
14561,2555,questo,O
14562,2555,ramoscello,B-ToPick
14563,2556,prenderesti,O
14564,2556,questo,O
14565,2556,ramoscello,B-ToPick
14566,2557,puoi,O
14567,2557,prendere,O
14568,2557,questo,O
14569,2557,ramoscello,B-ToPick
14570,2558,potresti,O
14571,2558,prendere,O
14572,2558,questo,O
14573,2558,ramoscello,B-ToPick
14574,2559,afferra,O
14575,2559,questo,O
14576,2559,ramoscello,B-ToPick
14577,2560,affereresti,O
14578,2560,questo,O
14579,2560,ramoscello,B-ToPick
14580,2561,puoi,O
14581,2561,afferrare,O
14582,2561,questo,O
14583,2561,ramoscello,B-ToPick
14584,2562,potresti,O
14585,2562,afferrare,O
14586,2562,questo,O
14587,2562,ramoscello,B-ToPick
14588,2563,agguanta,O
14589,2563,questo,O
14590,2563,ramoscello,B-ToPick
14591,2564,agguanteresti,O
14592,2564,questo,O
14593,2564,ramoscello,B-ToPick
14594,2565,puoi,O
14595,2565,agguantare,O
14596,2565,questo,O
14597,2565,ramoscello,B-ToPick
14598,2566,potresti,O
14599,2566,agguantare,O
14600,2566,questo,O
14601,2566,ramoscello,B-ToPick
14602,2567,raccogli,O
14603,2567,quel,O
14604,2567,ramoscello,B-ToPick
14605,2568,raccoglieresti,O
14606,2568,quel,O
14607,2568,ramoscello,B-ToPick
14608,2569,puoi,O
14609,2569,raccogliere,O
14610,2569,quel,O
14611,2569,ramoscello,B-ToPick
14612,2570,potresti,O
14613,2570,raccogliere,O
14614,2570,quel,O
14615,2570,ramoscello,B-ToPick
14616,2571,prendi,O
14617,2571,quel,O
14618,2571,ramoscello,B-ToPick
14619,2572,prenderesti,O
14620,2572,quel,O
14621,2572,ramoscello,B-ToPick
14622,2573,puoi,O
14623,2573,prendere,O
14624,2573,quel,O
14625,2573,ramoscello,B-ToPick
14626,2574,potresti,O
14627,2574,prendere,O
14628,2574,quel,O
14629,2574,ramoscello,B-ToPick
14630,2575,afferra,O
14631,2575,quel,O
14632,2575,ramoscello,B-ToPick
14633,2576,affereresti,O
14634,2576,quel,O
14635,2576,ramoscello,B-ToPick
14636,2577,puoi,O
14637,2577,afferrare,O
14638,2577,quel,O
14639,2577,ramoscello,B-ToPick
14640,2578,potresti,O
14641,2578,afferrare,O
14642,2578,quel,O
14643,2578,ramoscello,B-ToPick
14644,2579,agguanta,O
14645,2579,quel,O
14646,2579,ramoscello,B-ToPick
14647,2580,agguanteresti,O
14648,2580,quel,O
14649,2580,ramoscello,B-ToPick
14650,2581,puoi,O
14651,2581,agguantare,O
14652,2581,quel,O
14653,2581,ramoscello,B-ToPick
14654,2582,potresti,O
14655,2582,agguantare,O
14656,2582,quel,O
14657,2582,ramoscello,B-ToPick
14658,2583,raccogli,O
14659,2583,il,O
14660,2583,ramoscello,B-ToPick
14661,2584,raccoglieresti,O
14662,2584,il,O
14663,2584,ramoscello,B-ToPick
14664,2585,puoi,O
14665,2585,raccogliere,O
14666,2585,il,O
14667,2585,ramoscello,B-ToPick
14668,2586,potresti,O
14669,2586,raccogliere,O
14670,2586,il,O
14671,2586,ramoscello,B-ToPick
14672,2587,prendi,O
14673,2587,il,O
14674,2587,ramoscello,B-ToPick
14675,2588,prenderesti,O
14676,2588,il,O
14677,2588,ramoscello,B-ToPick
14678,2589,puoi,O
14679,2589,prendere,O
14680,2589,il,O
14681,2589,ramoscello,B-ToPick
14682,2590,potresti,O
14683,2590,prendere,O
14684,2590,il,O
14685,2590,ramoscello,B-ToPick
14686,2591,afferra,O
14687,2591,il,O
14688,2591,ramoscello,B-ToPick
14689,2592,affereresti,O
14690,2592,il,O
14691,2592,ramoscello,B-ToPick
14692,2593,puoi,O
14693,2593,afferrare,O
14694,2593,il,O
14695,2593,ramoscello,B-ToPick
14696,2594,potresti,O
14697,2594,afferrare,O
14698,2594,il,O
14699,2594,ramoscello,B-ToPick
14700,2595,agguanta,O
14701,2595,il,O
14702,2595,ramoscello,B-ToPick
14703,2596,agguanteresti,O
14704,2596,il,O
14705,2596,ramoscello,B-ToPick
14706,2597,puoi,O
14707,2597,agguantare,O
14708,2597,il,O
14709,2597,ramoscello,B-ToPick
14710,2598,potresti,O
14711,2598,agguantare,O
14712,2598,il,O
14713,2598,ramoscello,B-ToPick
14714,2599,raccogli,O
14715,2599,questo,O
14716,2599,rametto,B-ToPick
14717,2600,raccoglieresti,O
14718,2600,questo,O
14719,2600,rametto,B-ToPick
14720,2601,puoi,O
14721,2601,raccogliere,O
14722,2601,questo,O
14723,2601,rametto,B-ToPick
14724,2602,potresti,O
14725,2602,raccogliere,O
14726,2602,questo,O
14727,2602,rametto,B-ToPick
14728,2603,prendi,O
14729,2603,questo,O
14730,2603,rametto,B-ToPick
14731,2604,prenderesti,O
14732,2604,questo,O
14733,2604,rametto,B-ToPick
14734,2605,puoi,O
14735,2605,prendere,O
14736,2605,questo,O
14737,2605,rametto,B-ToPick
14738,2606,potresti,O
14739,2606,prendere,O
14740,2606,questo,O
14741,2606,rametto,B-ToPick
14742,2607,afferra,O
14743,2607,questo,O
14744,2607,rametto,B-ToPick
14745,2608,affereresti,O
14746,2608,questo,O
14747,2608,rametto,B-ToPick
14748,2609,puoi,O
14749,2609,afferrare,O
14750,2609,questo,O
14751,2609,rametto,B-ToPick
14752,2610,potresti,O
14753,2610,afferrare,O
14754,2610,questo,O
14755,2610,rametto,B-ToPick
14756,2611,agguanta,O
14757,2611,questo,O
14758,2611,rametto,B-ToPick
14759,2612,agguanteresti,O
14760,2612,questo,O
14761,2612,rametto,B-ToPick
14762,2613,puoi,O
14763,2613,agguantare,O
14764,2613,questo,O
14765,2613,rametto,B-ToPick
14766,2614,potresti,O
14767,2614,agguantare,O
14768,2614,questo,O
14769,2614,rametto,B-ToPick
14770,2615,raccogli,O
14771,2615,quel,O
14772,2615,rametto,B-ToPick
14773,2616,raccoglieresti,O
14774,2616,quel,O
14775,2616,rametto,B-ToPick
14776,2617,puoi,O
14777,2617,raccogliere,O
14778,2617,quel,O
14779,2617,rametto,B-ToPick
14780,2618,potresti,O
14781,2618,raccogliere,O
14782,2618,quel,O
14783,2618,rametto,B-ToPick
14784,2619,prendi,O
14785,2619,quel,O
14786,2619,rametto,B-ToPick
14787,2620,prenderesti,O
14788,2620,quel,O
14789,2620,rametto,B-ToPick
14790,2621,puoi,O
14791,2621,prendere,O
14792,2621,quel,O
14793,2621,rametto,B-ToPick
14794,2622,potresti,O
14795,2622,prendere,O
14796,2622,quel,O
14797,2622,rametto,B-ToPick
14798,2623,afferra,O
14799,2623,quel,O
14800,2623,rametto,B-ToPick
14801,2624,affereresti,O
14802,2624,quel,O
14803,2624,rametto,B-ToPick
14804,2625,puoi,O
14805,2625,afferrare,O
14806,2625,quel,O
14807,2625,rametto,B-ToPick
14808,2626,potresti,O
14809,2626,afferrare,O
14810,2626,quel,O
14811,2626,rametto,B-ToPick
14812,2627,agguanta,O
14813,2627,quel,O
14814,2627,rametto,B-ToPick
14815,2628,agguanteresti,O
14816,2628,quel,O
14817,2628,rametto,B-ToPick
14818,2629,puoi,O
14819,2629,agguantare,O
14820,2629,quel,O
14821,2629,rametto,B-ToPick
14822,2630,potresti,O
14823,2630,agguantare,O
14824,2630,quel,O
14825,2630,rametto,B-ToPick
14826,2631,raccogli,O
14827,2631,il,O
14828,2631,rametto,B-ToPick
14829,2632,raccoglieresti,O
14830,2632,il,O
14831,2632,rametto,B-ToPick
14832,2633,puoi,O
14833,2633,raccogliere,O
14834,2633,il,O
14835,2633,rametto,B-ToPick
14836,2634,potresti,O
14837,2634,raccogliere,O
14838,2634,il,O
14839,2634,rametto,B-ToPick
14840,2635,prendi,O
14841,2635,il,O
14842,2635,rametto,B-ToPick
14843,2636,prenderesti,O
14844,2636,il,O
14845,2636,rametto,B-ToPick
14846,2637,puoi,O
14847,2637,prendere,O
14848,2637,il,O
14849,2637,rametto,B-ToPick
14850,2638,potresti,O
14851,2638,prendere,O
14852,2638,il,O
14853,2638,rametto,B-ToPick
14854,2639,afferra,O
14855,2639,il,O
14856,2639,rametto,B-ToPick
14857,2640,affereresti,O
14858,2640,il,O
14859,2640,rametto,B-ToPick
14860,2641,puoi,O
14861,2641,afferrare,O
14862,2641,il,O
14863,2641,rametto,B-ToPick
14864,2642,potresti,O
14865,2642,afferrare,O
14866,2642,il,O
14867,2642,rametto,B-ToPick
14868,2643,agguanta,O
14869,2643,il,O
14870,2643,rametto,B-ToPick
14871,2644,agguanteresti,O
14872,2644,il,O
14873,2644,rametto,B-ToPick
14874,2645,puoi,O
14875,2645,agguantare,O
14876,2645,il,O
14877,2645,rametto,B-ToPick
14878,2646,potresti,O
14879,2646,agguantare,O
14880,2646,il,O
14881,2646,rametto,B-ToPick
14882,2647,raccogli,O
14883,2647,questo,O
14884,2647,bastone,B-ToPick
14885,2648,raccoglieresti,O
14886,2648,questo,O
14887,2648,bastone,B-ToPick
14888,2649,puoi,O
14889,2649,raccogliere,O
14890,2649,questo,O
14891,2649,bastone,B-ToPick
14892,2650,potresti,O
14893,2650,raccogliere,O
14894,2650,questo,O
14895,2650,bastone,B-ToPick
14896,2651,prendi,O
14897,2651,questo,O
14898,2651,bastone,B-ToPick
14899,2652,prenderesti,O
14900,2652,questo,O
14901,2652,bastone,B-ToPick
14902,2653,puoi,O
14903,2653,prendere,O
14904,2653,questo,O
14905,2653,bastone,B-ToPick
14906,2654,potresti,O
14907,2654,prendere,O
14908,2654,questo,O
14909,2654,bastone,B-ToPick
14910,2655,afferra,O
14911,2655,questo,O
14912,2655,bastone,B-ToPick
14913,2656,affereresti,O
14914,2656,questo,O
14915,2656,bastone,B-ToPick
14916,2657,puoi,O
14917,2657,afferrare,O
14918,2657,questo,O
14919,2657,bastone,B-ToPick
14920,2658,potresti,O
14921,2658,afferrare,O
14922,2658,questo,O
14923,2658,bastone,B-ToPick
14924,2659,agguanta,O
14925,2659,questo,O
14926,2659,bastone,B-ToPick
14927,2660,agguanteresti,O
14928,2660,questo,O
14929,2660,bastone,B-ToPick
14930,2661,puoi,O
14931,2661,agguantare,O
14932,2661,questo,O
14933,2661,bastone,B-ToPick
14934,2662,potresti,O
14935,2662,agguantare,O
14936,2662,questo,O
14937,2662,bastone,B-ToPick
14938,2663,raccogli,O
14939,2663,quel,O
14940,2663,bastone,B-ToPick
15890,2935,lascia,O
15891,2935,questa,O
15892,2935,palla,B-ToLeave
15893,2936,lasceresti,O
15894,2936,questa,O
15895,2936,palla,B-ToLeave
15896,2937,puoi,O
15897,2937,lasciare,O
15898,2937,questa,O
15899,2937,palla,B-ToLeave
15900,2938,potresti,O
15901,2938,lasciare,O
15902,2938,questa,O
15903,2938,palla,B-ToLeave
15904,2939,molla,O
15905,2939,questa,O
15906,2939,palla,B-ToLeave
15907,2940,molleresti,O
15908,2940,questa,O
15909,2940,palla,B-ToLeave
15910,2941,puoi,O
15911,2941,mollare,O
15912,2941,questa,O
15913,2941,palla,B-ToLeave
15914,2942,potresti,O
15915,2942,mollare,O
15916,2942,questa,O
15917,2942,palla,B-ToLeave
15918,2943,getta,O
15919,2943,questa,O
15920,2943,palla,B-ToLeave
15921,2944,butta,O
15922,2944,questa,O
15923,2944,palla,B-ToLeave
15924,2945,getteresti,O
15925,2945,questa,O
15926,2945,palla,B-ToLeave
15927,2946,butteresti,O
15928,2946,questa,O
15929,2946,palla,B-ToLeave
15930,2947,puoi,O
15931,2947,gettare,O
15932,2947,questa,O
15933,2947,palla,B-ToLeave
15934,2948,potresti,O
15935,2948,gettare,O
15936,2948,questa,O
15937,2948,palla,B-ToLeave
15938,2949,rilascia,O
15939,2949,questa,O
15940,2949,palla,B-ToLeave
15941,2950,rilasceresti,O
15942,2950,questa,O
15943,2950,palla,B-ToLeave
15944,2951,puoi,O
15945,2951,rilasciare,O
15946,2951,questa,O
15947,2951,palla,B-ToLeave
15948,2952,potresti,O
15949,2952,rilasciare,O
15950,2952,questa,O
15951,2952,palla,B-ToLeave
15952,2953,lascia,O
15953,2953,quella,O
15954,2953,palla,B-ToLeave
15955,2954,lasceresti,O
15956,2954,quella,O
15957,2954,palla,B-ToLeave
15958,2955,puoi,O
15959,2955,lasciare,O
15960,2955,quella,O
15961,2955,palla,B-ToLeave
15962,2956,potresti,O
15963,2956,lasciare,O
15964,2956,quella,O
15965,2956,palla,B-ToLeave
15966,2957,molla,O
15967,2957,quella,O
15968,2957,palla,B-ToLeave
15969,2958,molleresti,O
15970,2958,quella,O
15971,2958,palla,B-ToLeave
15972,2959,puoi,O
15973,2959,mollare,O
15974,2959,quella,O
15975,2959,palla,B-ToLeave
15976,2960,potresti,O
15977,2960,mollare,O
15978,2960,quella,O
15979,2960,palla,B-ToLeave
15980,2961,getta,O
15981,2961,quella,O
15982,2961,palla,B-ToLeave
15983,2962,butta,O
15984,2962,quella,O
15985,2962,palla,B-ToLeave
15986,2963,getteresti,O
15987,2963,quella,O
15988,2963,palla,B-ToLeave
15989,2964,butteresti,O
15990,2964,quella,O
15991,2964,palla,B-ToLeave
15992,2965,puoi,O
15993,2965,gettare,O
15994,2965,quella,O
15995,2965,palla,B-ToLeave
15996,2966,potresti,O
15997,2966,gettare,O
15998,2966,quella,O
15999,2966,palla,B-ToLeave
16000,2967,rilascia,O
16001,2967,quella,O
16002,2967,palla,B-ToLeave
16003,2968,rilasceresti,O
16004,2968,quella,O
16005,2968,palla,B-ToLeave
16006,2969,puoi,O
16007,2969,rilasciare,O
16008,2969,quella,O
16009,2969,palla,B-ToLeave
16010,2970,potresti,O
16011,2970,rilasciare,O
16012,2970,quella,O
16013,2970,palla,B-ToLeave
16014,2971,lascia,O
16015,2971,la,O
16016,2971,palla,B-ToLeave
16017,2972,lasceresti,O
16018,2972,la,O
16019,2972,palla,B-ToLeave
16020,2973,puoi,O
16021,2973,lasciare,O
16022,2973,la,O
16023,2973,palla,B-ToLeave
16024,2974,potresti,O
16025,2974,lasciare,O
16026,2974,la,O
16027,2974,palla,B-ToLeave
16028,2975,molla,O
16029,2975,la,O
16030,2975,palla,B-ToLeave
16031,2976,molleresti,O
16032,2976,la,O
16033,2976,palla,B-ToLeave
16034,2977,puoi,O
16035,2977,mollare,O
16036,2977,la,O
16037,2977,palla,B-ToLeave
16038,2978,potresti,O
16039,2978,mollare,O
16040,2978,la,O
16041,2978,palla,B-ToLeave
16042,2979,getta,O
16043,2979,la,O
16044,2979,palla,B-ToLeave
16045,2980,butta,O
16046,2980,la,O
16047,2980,palla,B-ToLeave
16048,2981,getteresti,O
16049,2981,la,O
16050,2981,palla,B-ToLeave
16051,2982,butteresti,O
16052,2982,la,O
16053,2982,palla,B-ToLeave
16054,2983,puoi,O
16055,2983,gettare,O
16056,2983,la,O
16057,2983,palla,B-ToLeave
16058,2984,potresti,O
16059,2984,gettare,O
16060,2984,la,O
16061,2984,palla,B-ToLeave
16062,2985,rilascia,O
16063,2985,la,O
16064,2985,palla,B-ToLeave
16065,2986,rilasceresti,O
16066,2986,la,O
16067,2986,palla,B-ToLeave
16068,2987,puoi,O
16069,2987,rilasciare,O
16070,2987,la,O
16071,2987,palla,B-ToLeave
16072,2988,potresti,O
16073,2988,rilasciare,O
16074,2988,la,O
16075,2988,palla,B-ToLeave
16076,2989,lascia,O
16077,2989,questa,O
16078,2989,sfera,B-ToLeave
16079,2990,lasceresti,O
16080,2990,questa,O
16081,2990,sfera,B-ToLeave
16082,2991,puoi,O
16083,2991,lasciare,O
16084,2991,questa,O
16085,2991,sfera,B-ToLeave
16086,2992,potresti,O
16087,2992,lasciare,O
16088,2992,questa,O
16089,2992,sfera,B-ToLeave
16090,2993,molla,O
16091,2993,questa,O
16092,2993,sfera,B-ToLeave
16093,2994,molleresti,O
16094,2994,questa,O
16095,2994,sfera,B-ToLeave
16096,2995,puoi,O
16097,2995,mollare,O
16098,2995,questa,O
16099,2995,sfera,B-ToLeave
16100,2996,potresti,O
16101,2996,mollare,O
16102,2996,questa,O
16103,2996,sfera,B-ToLeave
16104,2997,getta,O
16105,2997,questa,O
16106,2997,sfera,B-ToLeave
16107,2998,butta,O
16108,2998,questa,O
16109,2998,sfera,B-ToLeave
16110,2999,getteresti,O
16111,2999,questa,O
16112,2999,sfera,B-ToLeave
16113,3000,butteresti,O
16114,3000,questa,O
16115,3000,sfera,B-ToLeave
16116,3001,puoi,O
16117,3001,gettare,O
16118,3001,questa,O
16119,3001,sfera,B-ToLeave
16120,3002,potresti,O
16121,3002,gettare,O
16122,3002,questa,O
16123,3002,sfera,B-ToLeave
16124,3003,rilascia,O
16125,3003,questa,O
16126,3003,sfera,B-ToLeave
16127,3004,rilasceresti,O
16128,3004,questa,O
16129,3004,sfera,B-ToLeave
16130,3005,puoi,O
16131,3005,rilasciare,O
16132,3005,questa,O
16133,3005,sfera,B-ToLeave
16134,3006,potresti,O
16135,3006,rilasciare,O
16136,3006,questa,O
16137,3006,sfera,B-ToLeave
16138,3007,lascia,O
16139,3007,quella,O
16140,3007,sfera,B-ToLeave
16141,3008,lasceresti,O
16142,3008,quella,O
16143,3008,sfera,B-ToLeave
16144,3009,puoi,O
16145,3009,lasciare,O
16146,3009,quella,O
16147,3009,sfera,B-ToLeave
16148,3010,potresti,O
16149,3010,lasciare,O
16150,3010,quella,O
16151,3010,sfera,B-ToLeave
16152,3011,molla,O
16153,3011,quella,O
16154,3011,sfera,B-ToLeave
16155,3012,molleresti,O
16156,3012,quella,O
16157,3012,sfera,B-ToLeave
16158,3013,puoi,O
16159,3013,mollare,O
16160,3013,quella,O
16161,3013,sfera,B-ToLeave
16162,3014,potresti,O
16163,3014,mollare,O
16164,3014,quella,O
16165,3014,sfera,B-ToLeave
16166,3015,getta,O
16167,3015,quella,O
